y_test,y_pred
24,56.166929105936475
24,210.6463582919336
24,4.777406022048133
24,0.0
24,0.0
24,0.0
24,71.94376402457789
24,37.34557841728309
24,0.0
24,100.71834304730338
24,0.0
24,83.29820437468123
24,0.0
24,0.0
24,166.0461585333992
24,111.74703627821624
24,8.814124457041181
24,118.33230670748497
24,3.400961276885667
24,42.94910641602954
24,85.20405077431954
24,55.2809021287284
24,31.808271187140573
24,46.24819198130083
24,0.0
24,0.09076371852613718
23,19.02724473055945
23,105.5359701216659
23,0.0
23,0.0
23,122.89944969466845
23,111.17797024744794
23,148.7952422907806
23,13.456124780534296
23,19.021339327673452
23,1.2166657195444444
23,1.5445242749357533
23,108.64566010920578
23,101.64153931842914
23,110.66470049913822
23,0.0
23,135.67764590844197
23,0.0
23,0.0
23,105.64864391398397
23,30.221432860551452
23,68.17287032436937
23,43.72618996206115
23,18.394232632499612
23,0.0
23,13.495180004849445
23,27.507930988099233
23,3.6926762894953846
23,1.5063867117710643
23,0.0
23,0.0
23,16.27951202923997
23,4.447631133190843
22,0.0
22,0.0
22,0.0
22,0.0
22,57.30336982884863
22,0.0
22,0.0
22,0.0
22,16.710033869172303
22,0.0
22,77.37026760150728
22,66.04357435525043
22,0.0
22,0.0
22,0.0
22,0.0
22,230.67687089340478
22,102.70688481838421
22,0.0
22,0.0
22,30.904085422864796
22,0.0
22,0.0
22,36.246937761048194
22,29.45322476257835
22,10.561011443074705
22,0.0
22,8.636073964604002
22,11.046905078948438
22,49.03536997788751
22,32.41695371782007
22,0.0
22,0.0
22,0.0
22,5.042861883920946
22,0.0
22,15.885538993550174
21,49.56755285442013
21,0.0
21,105.16750997952185
21,86.70367907051445
21,34.928718679895
21,64.71684342604726
21,13.458256932074665
21,144.49577850110455
21,145.14611067948795
21,73.03756685786917
21,0.0
21,0.0
21,189.60353939353652
21,45.52170824592687
21,4.525386015915963
21,55.28269248525699
21,0.0
21,0.0
21,0.0
21,0.0
21,28.20067144107047
21,7.2605728748016745
21,7.544317653741803
21,46.751937199625495
21,52.15072475416714
21,31.468470947080316
21,53.05589780971714
21,15.197759551815818
21,0.0
21,13.945478189811093
21,37.2135032247111
21,0.0
21,0.0
21,37.030275091040544
21,0.14816962515752152
21,18.413218422623014
21,20.699113976012313
21,38.762236491828496
21,3.3626126781153403
21,0.0
21,10.08688916494999
21,0.0
20,203.64018903698022
20,0.0
20,100.17574593083623
20,8.48646951123058
20,0.0
20,0.0
20,0.0
20,0.0
20,0.0
20,137.06572706385376
20,0.0
20,0.0
20,129.1955444396492
20,0.0
20,0.0
20,171.81291814579646
20,25.94599414252631
20,0.0
20,48.04092846837685
20,0.0
20,352.81138837300125
20,52.0964054152021
20,13.685534889532288
20,3.8513539393454064
20,34.6036935364652
20,6.683095486945783
20,12.646404556618286
20,32.885602633127945
20,3.45038602917824
19,0.0
19,0.0
19,60.02709228246954
19,32.52910645379761
19,128.32975793793264
19,0.0
19,0.0
19,0.0
19,0.0
19,0.0
19,0.0
19,0.0
19,9.137996397263798
19,0.0
19,5.010479100558101
19,0.0
19,11.454041396895278
19,0.0
19,302.4097022372326
19,1552.3460995229816
19,251.46060963238472
19,0.0
19,878.4962040545254
19,8.339863247542034
19,0.0
19,7.5904956945488635
19,163.20070903005285
19,59.94591430055889
19,34.573272491076345
19,18.708593974608725
19,20.617699219369346
19,0.0
19,0.0
19,0.0
19,0.0
19,0.0
19,44.03511823785456
19,92.12606568332441
19,69.80149178100434
19,49.37773082256041
19,0.0
19,6.588586899502943
19,63.33791049388568
19,89.36177256511581
19,1.4713700393542162
19,20.04471738889858
19,29.806054901628844
19,1.7423116535089775
19,0.0
19,85.04858964313043
18,35.02572998824705
18,0.0
18,187.42843112972014
18,49.659086313166696
18,154.05486440473524
18,217.78205951158395
18,9.719608295892208
18,82.02725319570253
18,0.0
18,0.0
18,62.184595582852715
18,0.0
18,0.0
18,0.0
18,20.123867739298074
18,0.0
18,0.0
18,0.0
18,2.940511921440642
18,0.0
18,0.0
18,72.37644014573061
18,0.0
18,0.0
18,0.0
18,0.0
18,0.0
18,50.308767549715924
18,8.466293209604016
18,5.956605885452799
18,6.329382914361336
18,0.0
18,29.0009940910082
18,0.0
18,2.3347312862444483
18,0.0
18,273.7349169677029
18,0.0
18,0.0
18,79.14545753578663
18,59.31286513057396
18,5.597369641967999
18,4.711040109124777
18,5.873413005052072
18,0.0
18,72.38139109039787
18,10.657918334696369
17,34.029121618278346
17,4.803863738969616
17,34.89662991219876
17,30.393129890483443
17,109.50775109099817
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,107.14181244879364
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,0.0
17,187.60305115136273
17,0.0
17,0.0
17,0.0
17,153.269454423943
17,7.141136966059484
17,21.624052996681648
17,3.5931652575982582
17,51.11187598004982
17,0.0
17,86.87689848341634
17,70.40902270646689
17,45.12415615218785
17,98.23102422790974
17,0.0
17,105.98959036845129
17,15.996482587210384
17,120.33419841321822
17,0.0
17,3.9305062141807987
17,0.0
17,0.0
17,5.875590442277506
17,15.996473618988608
17,2.263797369533453
17,27.535750068239736
16,0.0
16,0.0
16,0.0
16,0.0
16,24.160255770893407
16,32.9705048166723
16,0.0
16,4.126051469776193
16,0.0
16,0.0
16,0.0
16,78.03035457463442
16,276.5884633705657
16,0.0
16,4.314624697352812
16,0.0
16,0.0
16,0.0
16,0.0
16,3.4106252229056864
16,71.30237585282988
16,40.11383015773315
16,0.0
16,0.0
16,143.95196302534785
16,200.9496592928735
16,1563.19391653421
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,0.0
16,125.43602965933587
16,126.8112626652348
16,126.84341569286899
16,89.35681618990716
16,92.43143694907606
16,253.32851761148902
16,0.0
16,50.58666436640068
16,7.67866721232663
16,184.1355300814179
16,271.24329286004433
16,38.45122494307341
16,83.08046533152255
16,0.0
16,1.658171347118607
16,0.0
16,0.0
16,0.0
16,6.7510029025437035
16,12.845561480430899
16,14.846664504133166
16,13.399074735307003
16,10.71869855998651
16,15.550387160812814
16,39.30801151816375
15,4.589593251801276
15,23.18305486776023
15,10.66782630388261
15,34.18711122681963
15,50.58830646655983
15,39.27679421596423
15,192.26379225234632
15,108.29443374774792
15,18.66864460790475
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,14.233800474256785
15,0.0
15,5.10952588646499
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,0.0
15,169.37120162715826
15,41.90877647787664
15,87.88660132556741
15,48.06118815082386
15,40.3370725976452
15,51.16929279278825
15,27.889463046917633
15,1.7199315690887147
15,0.0
15,7.368438265121551
15,0.0
15,0.0
15,0.0
15,0.5425732623971129
15,0.0
15,0.0
15,370.46065213529687
15,377.05913103701494
15,456.6532441275186
15,35.69863109944701
15,110.64294183625914
15,2.1797899816521635
15,0.0
15,11.835091513097758
15,46.88986524827235
15,0.0
15,1.8028323394971117
15,0.0
15,0.0
15,0.0
15,54.43963687853933
15,0.0
15,43.502424056484585
15,23.555037053165385
15,5.751640603414437
15,0.0
15,0.1947114210844596
14,0.0
14,0.0
14,0.0
14,44.73426888297214
14,102.94331860398543
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,630.8789530736591
14,93.05472463101228
14,113.65824603789304
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,0.0
14,41.28582469199483
14,21.643617727873394
14,0.0
14,3.53102373077229
14,0.0
14,39.28892752336929
14,21.63086017432442
14,0.0
14,0.0
14,17.20910425820732
14,0.0
14,0.0
14,7.183422752237586
14,84.21994686634784
14,80.10659121095198
14,0.0
14,0.0
14,0.0
14,0.0
14,2.294919735830728
14,0.0
14,95.99085375264531
14,0.0
14,0.0
14,0.0
14,100.55410621439736
14,15.516663797755085
14,6.405637960123482
14,14.02360748772502
13,47.24636775075598
13,0.0
13,0.0
13,45.777647506614514
13,4.4094486468437175
13,0.0
13,150.25904019610832
13,0.0
13,4.316260819867967
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,11.245724243638449
13,9.700719323144124
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,68.4783112516444
13,96.28394612034091
13,398.35263326151596
13,0.0
13,159.26091132960693
13,4.389496257010919
13,0.0
13,0.0
13,0.0
13,322.56376889458596
13,119.29378124854145
13,0.0
13,140.7044977098974
13,3250.3782079604894
13,65.17305657622866
13,46.89179452419685
13,63.197129194895126
13,0.0
13,0.0
13,8.901508441519887
13,14.590111146064912
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,0.0
13,19.988454263834186
13,0.0
13,0.0
13,38.44261792270545
13,0.0
13,0.0
13,0.0
13,3.267320890538187
13,2.045687697016117
13,3.4703465699627287
13,30.704059075697522
13,52.43362069198482
13,21.504751909280305
13,98.02793112607843
13,0.0
13,72.68411251427091
13,83.60078875167031
13,7.256152304454318
13,44.41407417921491
13,0.0
12,0.0
12,0.0
12,20.432359512734088
12,20.039208879705914
12,38.814370659607015
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,54.649284848484605
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,168.3431196134272
12,160.09372585625692
12,1363.931743572682
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,16.865243743805976
12,0.0
12,0.0
12,18.590482941364215
12,73.86471192404125
12,70.7579923324295
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,0.0
12,44.79499882490349
12,12.18702455200368
12,24.311479732301372
12,10.435935589845847
12,0.0
12,0.0
12,0.0
12,119.38398148273224
12,29.396687870976944
12,0.0
12,0.0
12,65.92349005473085
12,0.0
12,0.0
12,0.0
12,0.0
12,39.68252862374809
12,73.71925141937946
12,0.0
12,31.02853655683569
12,1.172395564313586
12,49.52817874647841
12,0.7936722469622559
12,0.0
12,0.0
12,0.0
12,0.0
12,175.00491474937851
12,32.25678601638957
12,0.0
12,26.158588196054794
12,1.7872702971676198
11,74.3079296964119
11,84.81776118024827
11,107.94823328801255
11,91.78528709000518
11,0.0
11,0.0
11,0.0
11,0.0
11,606.0978683847534
11,21.14593012002858
11,0.0
11,0.0
11,0.0
11,89.93697721939252
11,94.09556554573035
11,0.0
11,150.1528719662965
11,208.96954293247612
11,80.29800476815154
11,29.65556042160636
11,17.16452952096861
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,11.933944301109866
11,0.0
11,0.63535618880743
11,0.0
11,22.80380550590528
11,2.017174782916179
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,0.0
11,21.749129639672073
11,3.551993698006087
11,26.873906094153977
11,16.15380383005572
11,757.3224118696527
11,0.0
11,0.0
11,0.0
11,0.03854982000274987
11,0.0
11,100.81608296409887
11,0.0
11,6.313449100432589
11,0.0
11,0.0
11,0.0
11,0.0
11,5.5307661190656106
11,0.0
11,0.0
11,0.0
11,0.0
10,0.0
10,13.297915089142924
10,90.69250887459997
10,79.87737835964931
10,0.0
10,0.0
10,0.0
10,118.00562946558252
10,83.98596170830578
10,0.0
10,39.173503792560965
10,238.7282956902303
10,33.32251575042757
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,45.717565214648964
10,83.93562700148911
10,0.0
10,0.0
10,225.3447919659651
10,0.0
10,82.12172457398067
10,0.0
10,0.0
10,0.0
10,164.6204683697806
10,0.0
10,0.0
10,0.0
10,0.0
10,14.954879080541822
10,120.586110968221
10,9.163817532888554
10,30.480866573234877
10,0.0
10,0.0
10,0.0
10,0.0
10,19.23013946123222
10,0.0
10,3.531169558649399
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,28.556483807637434
10,14.90031805383103
10,113.42314902220599
10,0.0
10,0.0
10,0.0
10,281.60076200622274
10,14.979799556876307
10,108.47666431498149
10,46.731435591009756
10,347.97238194896215
10,32.77806480079234
10,3.629768945921512
10,2.0723181489205675
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,0.0
10,56.88929516821061
10,29.190533798851448
10,44.15409656025141
10,0.21141619114603216
10,0.0
10,0.0
10,4.341469109729507
10,0.0
10,0.0
10,0.0
10,1.8046984645670356
9,0.0
9,0.0
9,0.0
9,43.612777125847714
9,0.0
9,45.667243933821695
9,0.0
9,0.0
9,0.0
9,0.0
9,50.758201563554415
9,0.0
9,0.0
9,162.55863708997063
9,0.0
9,0.0
9,85.24188061335495
9,2.4352134178411653
9,0.0
9,0.0
9,0.0
9,1.759911449003999
9,0.0
9,0.0
9,0.0
9,447.34614669866556
9,157.79862592870361
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,132.35573619186366
9,0.0
9,3.5556010355156324
9,13.999392405836579
9,0.0
9,0.6804502658790597
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,0.0
9,54.29107993430618
9,80.7183110180549
9,31.84126121148652
9,64.98917872702367
9,0.0
9,83.59660840237699
9,45.710027401113024
9,0.0
9,0.0
9,8.586412313601572
9,2.294919735830728
9,0.0
9,0.0
9,3.527727449551808
9,16.365405462965736
9,85.5924822894466
9,0.0
9,0.0
9,0.0
8,20.609553135476876
8,5.257989597664867
8,227.2416990528511
8,120.38748941506873
8,44.527543666332775
8,0.0
8,12.202316260329948
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,13.37365394497731
8,167.65770232572112
8,0.0
8,207.91141212562928
8,0.0
8,0.0
8,0.0
8,20.333439580841254
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,620.0262940910096
8,550.7138781049888
8,1425.3129885273127
8,0.0
8,0.0
8,0.0
8,0.0
8,0.1810792873558409
8,0.0
8,0.0
8,0.0
8,0.4183589583918792
8,0.0
8,0.0
8,0.0
8,0.0
8,192.77034341192848
8,47.11678556457866
8,2.608070437699719
8,130.37584235968612
8,46.583505024449806
8,0.4317461872317132
8,0.0
8,53.62896928612593
8,0.0
8,0.0
8,165.48584532282516
8,1.3166380378744762
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,8.062543283419082
8,1.716007296905559
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,0.0
8,15.682509103324085
8,0.0
8,0.7925498183788058
8,156.67827793048406
8,0.0
8,26.379412850500387
8,6.460499553036501
8,299.64377399611556
8,17.01822771077345
8,0.0
8,0.0
8,0.0
8,0.0
8,14.600368978748259
8,35.008742182686305
8,0.2017551606429464
8,50.984745953306785
8,1.2640768291085003
8,22.74223420979975
8,39.68252862374809
8,0.0
8,0.0
8,0.0
8,0.0
8,3.4469124591556852
8,71.60326760593397
8,0.0
8,0.0
8,0.0
7,4.915113999870453
7,0.0
7,0.0
7,0.0
7,0.0
7,34.3434798179585
7,22.465203192843077
7,25.25236832011464
7,0.0
7,0.9880403208835853
7,0.0
7,0.0
7,47.42670602174999
7,0.0
7,0.0
7,41.61777220139703
7,0.0
7,180.95938511476723
7,80.20602848181647
7,0.0
7,40.46547229623396
7,79.76291213107369
7,0.0
7,0.0
7,0.0
7,31.40205328226379
7,0.0
7,0.0
7,0.0
7,26.030520245125395
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,84.37308249672338
7,66.875402720392
7,19.38250949560547
7,22.398526673375315
7,0.0
7,0.0
7,0.0
7,609.596205833004
7,443.5634017690894
7,0.0
7,0.0
7,0.0
7,18.250623091780135
7,139.14230921948118
7,28.241005000472676
7,0.0
7,0.0
7,0.0
7,22.184822255981963
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,34.2169772263625
7,120.51544056370129
7,41.17098334766124
7,0.0
7,0.0
7,0.09612893657126875
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,14.37716992222779
7,0.0
7,0.0
7,0.0
7,28.75393473393171
7,0.0
7,0.0
7,14.409056654861338
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,30.73570703468278
7,14.062946410261933
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,0.0
7,108.64134616705914
7,3.606952910532603
7,6.127288702980165
7,29.87472228442408
7,64.37399537979724
7,23.127481195930656
7,97.45078020926275
7,82.55049097323202
7,26.58141670879902
7,62.05852767385649
7,34.703986866934116
7,10.396670124222332
7,0.0
7,0.0
7,37.23436340032608
7,0.0
7,0.0
7,0.0
7,0.0
7,8.14784229716776
7,20.96045683288977
7,2.9428498340043916
7,101.16461361874988
7,0.0
7,5.801245298353603
7,0.7156910717505802
7,18.703561024135748
7,21.34564118823815
7,22.072953194464844
7,0.0
7,0.0
7,0.0
7,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,8.623736930836753
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,30.43829854121504
6,89.27976690311303
6,49.523001649750775
6,29.105282164286645
6,25.046810037321762
6,3.5783335258846947
6,223.3368326032345
6,31.449948856743784
6,1.5336768867484798
6,0.0
6,0.0
6,0.0
6,132.51324450264065
6,73.68143332733936
6,0.0
6,0.0
6,0.0
6,85.86567594747929
6,0.0
6,0.0
6,0.0
6,32.338450459860745
6,40.59498570030164
6,92.54872333842283
6,89.91773206292731
6,0.0
6,237.69371543497334
6,19.772771308856488
6,1.5591747497862567
6,0.7440436179826957
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,38.3330031156124
6,0.0
6,0.0
6,687.0993902562145
6,34.59179139259886
6,0.0
6,0.0
6,0.0
6,0.0
6,123.03401552942205
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,187.03086627127095
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,10.776826539227851
6,37.43989674044334
6,14.992010612023563
6,46.356659820060536
6,162.61294737072848
6,50.26232140554436
6,43.318803110062674
6,166.0461585333992
6,89.75199557618826
6,19.096556736821007
6,0.0
6,0.0
6,0.0
6,0.0
6,19.281764160519938
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,1907.501413240088
6,54.82906325736357
6,0.0
6,3.725309336609662
6,0.0
6,0.0
6,0.0
6,43.11235907984213
6,37.687809201448246
6,27.04118449054365
6,2.627537365979122
6,1.961648598972988
6,3.799074346622643
6,0.0
6,6.168830513485558
6,34.167771035488094
6,65.7458488646573
6,58.92676999499526
6,344.6242399015562
6,5.20058790205398
6,0.0
6,1.6910297277749375
6,0.0
6,0.0
6,0.0
6,0.0
6,14.450188362622953
6,0.0
6,28.719898745950907
6,0.0
6,30.34583566280117
6,0.0
6,18.118287201983108
6,0.0
6,0.0
6,0.0
6,1.352736439658984
6,0.0
6,0.0
6,58.88639425430369
6,0.7328410353705799
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
6,0.0
5,0.0
5,0.0
5,0.0
5,36.836885409805134
5,51.38739372026694
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,10.121807466150628
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,19.957980514983987
5,46.47605085435498
5,0.0
5,13.522002744056165
5,0.0
5,0.0
5,18.820821320963766
5,43.791721466502636
5,0.0
5,0.0
5,2.4027280796211055
5,0.0
5,0.0
5,0.0
5,0.0
5,14.3575875447472
5,0.0
5,0.0
5,0.0
5,58.949439099305856
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,29.13238405629316
5,71.18123581928133
5,117.97924156053601
5,7.541421116689314
5,0.0
5,4.953383352491283
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,60.41147226470898
5,37.157488887326075
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,691.2850293779221
5,1155.494500614806
5,1085.814453709263
5,248.44252029225245
5,508.55354370626856
5,583.4916128029492
5,180.59532106153998
5,238.78132982252697
5,79.7095788553296
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,139.3196792758717
5,118.80786779346967
5,23.407123460983033
5,0.0
5,8.904894868608961
5,9.552705678701024
5,0.0
5,5.620594891081781
5,2.1261851534874747
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,175.9089432133563
5,26.866973057598116
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,16.810373461109293
5,0.0
5,0.0
5,0.0
5,0.0
5,7.079902279351568
5,30.867634569220566
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,32.58909240444809
5,80.65536401535144
5,35.53928438222941
5,0.0
5,9.507636717607163
5,38.00476936078404
5,37.4822249437374
5,55.33770021769871
5,0.0
5,32.96885227194963
5,0.0
5,0.0
5,0.0
5,0.0
5,21.518657428345104
5,0.0
5,0.0
5,0.0
5,28.541219775406635
5,11.02978118620973
5,5.157889208857194
5,13.210321235786514
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,24.045166619877065
5,3.8572166685230034
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
5,0.0
4,1.9335927794524341
4,0.49927220982629805
4,0.0
4,0.0
4,0.0
4,1.8191796934628346
4,40.43238673491145
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.6536747572177939
4,0.0
4,0.0
4,8.603949473292413
4,38.75938971875955
4,66.128529095736
4,27.17158847350777
4,181.0080779588192
4,0.0
4,0.0
4,7.046748686174583
4,172.8183014099944
4,0.0
4,0.0
4,43.411566035648875
4,67.60044474473003
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,911.6866168981007
4,0.0
4,0.0
4,114.08604764308794
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,30.235581537096053
4,0.0
4,34.10657334407838
4,73.02338226762457
4,30.17272964457966
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,34.07229654090075
4,94.12372575117828
4,70.32006593381847
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,519.0732944550567
4,464.28409247991084
4,889.8430735047816
4,1755.514699176681
4,550.1887201849886
4,243.04139897169983
4,171.6234403696586
4,242.71326766533963
4,0.0
4,0.0
4,0.0
4,90.61140127221203
4,104.3463121157472
4,39.47904810682644
4,116.57130562453607
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,5.428434936301114
4,17.648042257148113
4,0.0
4,11.680606684219406
4,0.0
4,221.41977776402902
4,13.23941268774849
4,4039.088905857313
4,115.1895437056087
4,0.0
4,33.294901936666534
4,24.194968273799894
4,36.35475550057255
4,62.9509767086745
4,0.0
4,0.0
4,0.0
4,10.353377523952766
4,3.863980827046647
4,0.0
4,0.0
4,30.24652454737722
4,0.0
4,51.26202771893382
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,15.25788540094052
4,0.0
4,0.0
4,12.189443124928257
4,0.0
4,0.0
4,61.05801463715298
4,85.66491492686939
4,0.0
4,0.0
4,0.0
4,0.0
4,127.46017443776381
4,136.5113795420725
4,9.960032711828077
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,14.577898076126045
4,3.5836679411802583
4,3.574972639318805
4,0.0
4,0.26020775111395045
4,4.1889380397292095
4,12.196978602462131
4,27.276911341791255
4,0.0
4,32.04876750934361
4,110.04367735786845
4,81.3287250051312
4,102.08949775806278
4,69.01044663618009
4,45.05852856278008
4,45.69283655797472
4,141.88379181805217
4,28.756254140473917
4,0.0
4,43.4666404508946
4,106.53451959524571
4,31.68357027286455
4,0.0
4,14.350546104847567
4,0.0
4,0.0
4,0.6252660847335738
4,0.0
4,0.0
4,0.0
4,15.133073252649172
4,11.297797894079677
4,0.0
4,0.0
4,0.0
4,0.0
4,42.26226631441972
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,65.3979266804402
4,86.17339714516395
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
4,0.0
3,48.82301346168046
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,13.12083942970039
3,0.0
3,25.846268238870877
3,40.23367023973097
3,0.0
3,0.0
3,0.0
3,0.0
3,33.3985507185305
3,168.05030182852659
3,13.98071262519105
3,0.0
3,44.83453059244425
3,0.0
3,0.0
3,0.0
3,13.218443618384036
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,65.4456681827033
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,51.22994545841011
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,73.71281945839513
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,49.48763762248861
3,61.13664297080177
3,123.86124087948117
3,95.90738804106178
3,0.0
3,152.93172035054243
3,0.0
3,0.0
3,0.0
3,0.0
3,3.1141679275508505
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,72.93136882097504
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,118.03623742626766
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,0.0
3,452.93266569240586
3,453.7745064996626
3,499.8330460158996
3,346.4014245466184
3,445.8218855629463
